Time_s,Voltage_V,Current_A,Temp_C
996,3.33,0.0,20.0
997,3.33,0.0,20.0
998,3.33,0.0,20.0
999,3.33,0.0,20.0
1000,3.33,0.0,20.0
1001,3.33,0.0,20.0
1002,3.33,0.0,20.0
1003,3.33,0.0,20.0
1004,3.33,0.0,20.0
1005,3.33,0.0,20.0
1006,3.33,0.0,20.0
1007,3.33,0.0,20.0
1008,3.33,0.0,20.0
1009,3.33,0.0,20.0
1010,3.33,0.0,20.0
1011,3.33,0.0,20.0
1012,3.33,0.0,20.0
1013,3.33,0.0,20.0
1014,3.33,0.0,20.0
1015,3.33,0.0,20.0
1016,3.33,0.0,20.0
1017,3.33,0.0,20.0
1018,3.33,0.0,20.0
1019,3.33,0.0,20.0
1020,3.33,0.0,20.0
1021,3.33,0.0,20.0
1022,3.33,0.0,20.0
1023,3.33,0.0,20.0
1024,3.33,0.0,20.0
1025,3.33,0.0,20.0
1026,3.33,0.0,20.0
1027,3.33,0.0,20.0
1028,3.33,0.0,20.0
1029,3.33,0.0,20.0
1030,3.33,0.0,20.0
1031,3.33,0.0,20.0
1032,3.33,0.0,20.0
1033,3.33,0.0,20.0
1034,3.33,0.0,20.0
1035,3.33,0.0,20.0
1036,3.33,0.0,20.0
1037,3.33,0.0,20.0
1038,3.33,0.0,20.0
1039,3.33,0.0,20.0
1040,3.33,0.0,20.0
1041,3.33,0.0,20.0
1042,3.33,0.0,20.0
1043,3.33,0.0,20.0
1044,3.33,0.0,20.0
1045,3.33,0.0,20.0
1046,3.33,0.0,20.0
1047,3.33,0.0,20.0
1048,3.33,0.0,20.0
1049,3.33,0.0,20.0
1050,3.33,0.0,20.0
1051,3.33,0.0,20.0
1052,3.33,0.0,20.0
1053,3.33,0.0,20.0
1054,3.33,0.0,20.0
1055,3.33,0.0,20.0
1056,3.33,0.0,20.0
1057,3.33,0.0,20.0
1058,3.33,0.0,20.0
1059,3.33,0.0,20.0
1060,3.33,0.0,20.0
1061,3.33,0.0,20.0
1062,3.33,0.0,20.0
1063,3.33,0.0,20.0
1064,3.33,0.0,20.0
1065,3.33,0.0,20.0
1066,3.33,0.0,20.0
1067,3.33,0.0,20.0
1068,3.33,0.0,20.0
1069,3.33,0.0,20.0
1070,3.33,0.0,20.0
1071,3.33,0.0,20.0
1072,3.33,0.0,20.0
1073,3.33,0.0,20.0
1074,3.33,0.0,20.0
1075,3.33,0.0,20.0
1076,3.33,0.0,20.0
1077,3.33,0.0,20.0
1078,3.33,0.0,20.0
1079,3.33,0.0,20.0
1080,3.33,0.0,20.0
1081,3.33,0.0,20.0
1082,3.33,0.0,20.0
1083,3.33,0.0,20.0
1084,3.33,0.0,20.0
1085,3.33,0.0,20.0
1086,3.33,0.0,20.0
1087,3.33,0.0,20.0
1088,3.33,0.0,20.0
1089,3.33,0.0,20.0
1090,3.33,0.0,20.0
1091,3.33,0.0,20.0
1092,3.33,0.0,20.0
1093,3.33,0.0,20.0
1094,3.33,0.0,20.0
1095,3.33,0.0,20.0
1096,3.33,0.0,20.0
1097,3.33,0.0,20.0
1098,3.33,0.0,20.0
1099,3.33,0.0,20.0
1100,3.33,0.0,20.0
1101,3.33,0.0,20.0
1102,3.33,0.0,20.0
1103,3.33,0.0,20.0
1104,3.33,0.0,20.0
1105,3.33,0.0,20.0
1106,3.33,0.0,20.0
1107,3.33,0.0,20.0
1108,3.33,0.0,20.0
1109,3.33,0.0,20.0
1110,3.33,0.0,20.0
1111,3.33,0.0,20.0
1112,3.33,0.0,20.0
1113,3.33,0.0,20.0
1114,3.33,0.0,20.0
1115,3.33,0.0,20.0
1116,3.33,0.0,20.0
1117,3.33,0.0,20.0
1118,3.33,0.0,20.0
1119,3.33,0.0,20.0
1120,3.33,0.0,20.0
1121,3.33,0.0,20.0
1122,3.33,0.0,20.0
1123,3.33,0.0,20.0
1124,3.33,0.0,20.0
1125,3.33,0.0,20.0
1126,3.33,0.0,20.0
1127,3.33,0.0,20.0
1128,3.33,0.0,20.0
1129,3.33,0.0,20.0
1130,3.33,0.0,20.0
1131,3.33,0.0,20.0
1132,3.33,0.0,20.0
1133,3.33,0.0,20.0
1134,3.33,0.0,20.0
1135,3.33,0.0,20.0
1136,3.33,0.0,20.0
1137,3.33,0.0,20.0
1138,3.33,0.0,20.0
1139,3.33,0.0,20.0
1140,3.33,0.0,20.0
1141,3.33,0.0,20.0
1142,3.33,0.0,20.0
1143,3.33,0.0,20.0
1144,3.33,0.0,20.0
1145,3.33,0.0,20.0
1146,3.33,0.0,20.0
1147,3.33,0.0,20.0
1148,3.33,0.0,20.0
1149,3.33,0.0,20.0
1150,3.33,0.0,20.0
1151,3.33,0.0,20.0
1152,3.33,0.0,20.0
1153,3.33,0.0,20.0
1154,3.33,0.0,20.0
1155,3.33,0.0,20.0
1156,3.33,0.0,20.0
1157,3.33,0.0,20.0
1158,3.33,0.0,20.0
1159,3.33,0.0,20.0
1160,3.33,0.0,20.0
1161,3.33,0.0,20.0
1162,3.33,0.0,20.0
1163,3.33,0.0,20.0
1164,3.33,0.0,20.0
1165,3.33,0.0,20.0
1166,3.33,0.0,20.0
1167,3.33,0.0,20.0
1168,3.33,0.0,20.0
1169,3.33,0.0,20.0
1170,3.33,0.0,20.0
1171,3.33,0.0,20.0
1172,3.33,0.0,20.0
1173,3.33,0.0,20.0
1174,3.33,0.0,20.0
1175,3.33,0.0,20.0
1176,3.33,0.0,20.0
1177,3.33,0.0,20.0
1178,3.33,0.0,20.0
1179,3.33,0.0,20.0
1180,3.33,0.0,20.0
1181,3.33,0.0,20.0
1182,3.33,0.0,20.0
1183,3.33,0.0,20.0
1184,3.33,0.0,20.0
1185,3.33,0.0,20.0
1186,3.33,0.0,20.0
1187,3.33,0.0,20.0
1188,3.33,0.0,20.0
1189,3.33,0.0,20.0
1190,3.33,0.0,20.0
1191,3.33,0.0,20.0
1192,3.33,0.0,20.0
1193,3.33,0.0,20.0
1194,3.33,0.0,20.0
1195,3.33,0.0,20.0
1196,3.33,0.0,20.0
1197,3.33,0.0,20.0
1198,3.33,0.0,20.0
1199,3.33,0.0,20.0
1200,3.33,0.0,20.0
1201,3.33,0.0,20.0
1202,3.33,0.0,20.0
1203,3.33,0.0,20.0
1204,3.33,0.0,20.0
1205,3.33,0.0,20.0
1206,3.33,0.0,20.0
1207,3.33,0.0,20.0
1208,3.33,0.0,20.0
1209,3.33,0.0,20.0
1210,3.33,0.0,20.0
1211,3.33,0.0,20.0
1212,3.33,0.0,20.0
1213,3.33,0.0,20.0
1214,3.33,0.0,20.0
1215,3.33,0.0,20.0
1216,3.33,0.0,20.0
1217,3.33,0.0,20.0
1218,3.33,0.0,20.0
1219,3.33,0.0,20.0
1220,3.33,0.0,20.0
1221,3.33,0.0,20.0
1222,3.33,0.0,20.0
1223,3.33,0.0,20.0
1224,3.33,0.0,20.0
1225,3.33,0.0,20.0
1226,3.33,0.0,20.0
1227,3.33,0.0,20.0
1228,3.33,0.0,20.0
1229,3.33,0.0,20.0
1230,3.33,0.0,20.0
1231,3.33,0.0,20.0
1232,3.33,0.0,20.0
1233,3.33,0.0,20.0
1234,3.33,0.0,20.0
1235,3.33,0.0,20.0
1236,3.33,0.0,20.0
1237,3.33,0.0,20.0
1238,3.33,0.0,20.0
1239,3.33,0.0,20.0
1240,3.33,0.0,20.0
1241,3.33,0.0,20.0
1242,3.33,0.0,20.0
1243,3.33,0.0,20.0
1244,3.33,0.0,20.0
1245,3.33,0.0,20.0
1246,3.33,0.0,20.0
1247,3.33,0.0,20.0
1248,3.33,0.0,20.0
1249,3.33,0.0,20.0
1250,3.33,0.0,20.0
1251,3.33,0.0,20.0
1252,3.33,0.0,20.0
1253,3.33,0.0,20.0
1254,3.33,0.0,20.0
1255,3.33,0.0,20.0
1256,3.33,0.0,20.0
1257,3.33,0.0,20.0
1258,3.33,0.0,20.0
1259,3.33,0.0,20.0
1260,3.33,0.0,20.0
1261,3.33,0.0,20.0
1262,3.33,0.0,20.0
1263,3.33,0.0,20.0
1264,3.33,0.0,20.0
1265,3.33,0.0,20.0
1266,3.33,0.0,20.0
1267,3.33,0.0,20.0
1268,3.33,0.0,20.0
1269,3.33,0.0,20.0
1270,3.33,0.0,20.0
1271,3.33,0.0,20.0
1272,3.33,0.0,20.0
1273,3.33,0.0,20.0
1274,3.33,0.0,20.0
1275,3.33,0.0,20.0
1276,3.33,0.0,20.0
1277,3.33,0.0,20.0
1278,3.33,0.0,20.0
1279,3.33,0.0,20.0
1280,3.33,0.0,20.0
1281,3.33,0.0,20.0
1282,3.33,0.0,20.0
1283,3.33,0.0,20.0
1284,3.33,0.0,20.0
1285,3.33,0.0,20.0
1286,3.33,0.0,20.0
1287,3.33,0.0,20.0
1288,3.33,0.0,20.0
1289,3.33,0.0,20.0
1290,3.33,0.0,20.0
1291,3.33,0.0,20.0
1292,3.33,0.0,20.0
1293,3.33,0.0,20.0
1294,3.33,0.0,20.0
1295,3.33,0.0,20.0
1296,3.33,0.0,20.0
1297,3.33,0.0,20.0
1298,3.33,0.0,20.0
1299,3.33,0.0,20.0
1300,3.33,0.0,20.0
1301,3.33,0.0,20.0
1302,3.33,0.0,20.0
1303,3.33,0.0,20.0
1304,3.33,0.0,20.0
1305,3.33,0.0,20.0
1306,3.33,0.0,20.0
1307,3.33,0.0,20.0
1308,3.33,0.0,20.0
1309,3.33,0.0,20.0
1310,3.33,0.0,20.0
1311,3.33,0.0,20.0
1312,3.33,0.0,20.0
1313,3.33,0.0,20.0
1314,3.33,0.0,20.0
1315,3.33,0.0,20.0
1316,3.33,0.0,20.0
1317,3.33,0.0,20.0
1318,3.33,0.0,20.0
1319,3.33,0.0,20.0
1320,3.33,0.0,20.0
1321,3.33,0.0,20.0
1322,3.33,0.0,20.0
1323,3.33,0.0,20.0
1324,3.33,0.0,20.0
1325,3.33,0.0,20.0
1326,3.33,0.0,20.0
1327,3.33,0.0,20.0
1328,3.33,0.0,20.0
1329,3.33,0.0,20.0
1330,3.33,0.0,20.0
1331,3.33,0.0,20.0
1332,3.33,0.0,20.0
1333,3.33,0.0,20.0
1334,3.33,0.0,20.0
1335,3.33,0.0,20.0
1336,3.33,0.0,20.0
1337,3.33,0.0,20.0
1338,3.33,0.0,20.0
1339,3.33,0.0,20.0
1340,3.33,0.0,20.0
1341,3.33,0.0,20.0
1342,3.33,0.0,20.0
1343,3.33,0.0,20.0
1344,3.33,0.0,20.0
1345,3.33,0.0,20.0
1346,3.33,0.0,20.0
1347,3.33,0.0,20.0
1348,3.33,0.0,20.0
1349,3.33,0.0,20.0
1350,3.33,0.0,20.0
1351,3.33,0.0,20.0
1352,3.33,0.0,20.0
1353,3.33,0.0,20.0
1354,3.33,0.0,20.0
1355,3.33,0.0,20.0
1356,3.33,0.0,20.0
1357,3.33,0.0,20.0
1358,3.33,0.0,20.0
1359,3.33,0.0,20.0
1360,3.33,0.0,20.0
1361,3.33,0.0,20.0
1362,3.33,0.0,20.0
1363,3.33,0.0,20.0
1364,3.33,0.0,20.0
1365,3.33,0.0,20.0
1366,3.33,0.0,20.0
1367,3.33,0.0,20.0
1368,3.33,0.0,20.0
1369,3.33,0.0,20.0
1370,3.33,0.0,20.0
1371,3.33,0.0,20.0
1372,3.33,0.0,20.0
1373,3.33,0.0,20.0
1374,3.33,0.0,20.0
1375,3.33,0.0,20.0
1376,3.33,0.0,20.0
1377,3.33,0.0,20.0
1378,3.33,0.0,20.0
1379,3.33,0.0,20.0
1380,3.33,0.0,20.0
1381,3.33,0.0,20.0
1382,3.33,0.0,20.0
1383,3.33,0.0,20.0
1384,3.33,0.0,20.0
1385,3.33,0.0,20.0
1386,3.33,0.0,20.0
1387,3.33,0.0,20.0
1388,3.33,0.0,20.0
1389,3.33,0.0,20.0
1390,3.33,0.0,20.0
1391,3.33,0.0,20.0
1392,3.33,0.0,20.0
1393,3.33,0.0,20.0
1394,3.33,0.0,20.0
1395,3.33,0.0,20.0
1396,3.33,0.0,20.0
1397,3.33,0.0,20.0
1398,3.33,0.0,20.0
1399,3.33,0.0,20.0
1400,3.33,0.0,20.0
1401,3.33,0.0,20.0
1402,3.33,0.0,20.0
1403,3.33,0.0,20.0
1404,3.33,0.0,20.0
1405,3.33,0.0,20.0
1406,3.33,0.0,20.0
1407,3.33,0.0,20.0
1408,3.33,0.0,20.0
1409,3.33,0.0,20.0
1410,3.33,0.0,20.0
1411,3.33,0.0,20.0
1412,3.33,0.0,20.0
1413,3.33,0.0,20.0
1414,3.33,0.0,20.0
1415,3.33,0.0,20.0
1416,3.33,0.0,20.0
1417,3.33,0.0,20.0
1418,3.33,0.0,20.0
1419,3.33,0.0,20.0
1420,3.33,0.0,20.0
1421,3.33,0.0,20.0
1422,3.33,0.0,20.0
1423,3.33,0.0,20.0
1424,3.33,0.0,20.0
1425,3.33,0.0,20.0
1426,3.33,0.0,20.0
1427,3.33,0.0,20.0
1428,3.33,0.0,20.0
1429,3.33,0.0,20.0
1430,3.33,0.0,20.0
1431,3.33,0.0,20.0
1432,3.33,0.0,20.0
1433,3.33,0.0,20.0
1434,3.33,0.0,20.0
1435,3.33,0.0,20.0
1436,3.33,0.0,20.0
1437,3.33,0.0,20.0
1438,3.33,0.0,20.0
1439,3.33,0.0,20.0
1440,3.33,0.0,20.0
1441,3.33,0.0,20.0
1442,3.33,0.0,20.0
1443,3.33,0.0,20.0
1444,3.33,0.0,20.0
1445,3.33,0.0,20.0
1446,3.33,0.0,20.0
1447,3.33,0.0,20.0
1448,3.33,0.0,20.0
1449,3.33,0.0,20.0
1450,3.33,0.0,20.0
1451,3.33,0.0,20.0
1452,3.33,0.0,20.0
1453,3.33,0.0,20.0
1454,3.33,0.0,20.0
1455,3.33,0.0,20.0
1456,3.33,0.0,20.0
1457,3.33,0.0,20.0
1458,3.33,0.0,20.0
1459,3.33,0.0,20.0
1460,3.33,0.0,20.0
1461,3.33,0.0,20.0
1462,3.33,0.0,20.0
1463,3.33,0.0,20.0
1464,3.33,0.0,20.0
1465,3.33,0.0,20.0
1466,3.33,0.0,20.0
1467,3.33,0.0,20.0
1468,3.33,0.0,20.0
1469,3.33,0.0,20.0
1470,3.33,0.0,20.0
1471,3.33,0.0,20.0
1472,3.33,0.0,20.0
1473,3.33,0.0,20.0
1474,3.33,0.0,20.0
1475,3.33,0.0,20.0
1476,3.33,0.0,20.0
1477,3.33,0.0,20.0
1478,3.33,0.0,20.0
1479,3.33,0.0,20.0
1480,3.33,0.0,20.0
1481,3.33,0.0,20.0
1482,3.33,0.0,20.0
1483,3.33,0.0,20.0
1484,3.33,0.0,20.0
1485,3.33,0.0,20.0
1486,3.33,0.0,20.0
1487,3.33,0.0,20.0
1488,3.33,0.0,20.0
1489,3.33,0.0,20.0
1490,3.33,0.0,20.0
1491,3.33,0.0,20.0
1492,3.33,0.0,20.0
1493,3.33,0.0,20.0
1494,3.33,0.0,20.0
1495,3.33,0.0,20.0
1496,3.33,0.0,20.0
1497,3.33,0.0,20.0
1498,3.33,0.0,20.0
1499,3.33,0.0,20.0
1500,3.33,0.0,20.0
1501,3.33,0.0,20.0
1502,3.33,0.0,20.0
1503,3.33,0.0,20.0
1504,3.33,0.0,20.0
1505,3.33,0.0,20.0
1506,3.33,0.0,20.0
1507,3.33,0.0,20.0
1508,3.33,0.0,20.0
1509,3.33,0.0,20.0
1510,3.33,0.0,20.0
1511,3.33,0.0,20.0
1512,3.33,0.0,20.0
1513,3.33,0.0,20.0
1514,3.33,0.0,20.0
1515,3.33,0.0,20.0
1516,3.33,0.0,20.0
1517,3.33,0.0,20.0
1518,3.33,0.0,20.0
1519,3.33,0.0,20.0
1520,3.33,0.0,20.0
1521,3.33,0.0,20.0
1522,3.33,0.0,20.0
1523,3.33,0.0,20.0
1524,3.33,0.0,20.0
1525,3.33,0.0,20.0
1526,3.33,0.0,20.0
1527,3.33,0.0,20.0
1528,3.33,0.0,20.0
1529,3.33,0.0,20.0
1530,3.33,0.0,20.0
1531,3.33,0.0,20.0
1532,3.33,0.0,20.0
1533,3.33,0.0,20.0
1534,3.33,0.0,20.0
1535,3.33,0.0,20.0
1536,3.33,0.0,20.0
1537,3.33,0.0,20.0
1538,3.33,0.0,20.0
1539,3.33,0.0,20.0
1540,3.33,0.0,20.0
1541,3.33,0.0,20.0
1542,3.33,0.0,20.0
1543,3.33,0.0,20.0
1544,3.33,0.0,20.0
1545,3.33,0.0,20.0
1546,3.33,0.0,20.0
1547,3.33,0.0,20.0
1548,3.33,0.0,20.0
1549,3.33,0.0,20.0
1550,3.33,0.0,20.0
1551,3.33,0.0,20.0
1552,3.33,0.0,20.0
1553,3.33,0.0,20.0
1554,3.33,0.0,20.0
1555,3.33,0.0,20.0
1556,3.33,0.0,20.0
1557,3.33,0.0,20.0
1558,3.33,0.0,20.0
1559,3.33,0.0,20.0
1560,3.33,0.0,20.0
1561,3.33,0.0,20.0
1562,3.33,0.0,20.0
1563,3.33,0.0,20.0
1564,3.33,0.0,20.0
1565,3.33,0.0,20.0
1566,3.33,0.0,20.0
1567,3.33,0.0,20.0
1568,3.33,0.0,20.0
1569,3.33,0.0,20.0
1570,3.33,0.0,20.0
1571,3.33,0.0,20.0
1572,3.33,0.0,20.0
1573,3.33,0.0,20.0
1574,3.33,0.0,20.0
1575,3.33,0.0,20.0
1576,3.33,0.0,20.0
1577,3.33,0.0,20.0
1578,3.33,0.0,20.0
1579,3.33,0.0,20.0
1580,3.33,0.0,20.0
1581,3.33,0.0,20.0
1582,3.33,0.0,20.0
1583,3.33,0.0,20.0
1584,3.33,0.0,20.0
1585,3.33,0.0,20.0
1586,3.33,0.0,20.0
1587,3.33,0.0,20.0
1588,3.33,0.0,20.0
1589,3.33,0.0,20.0
1590,3.33,0.0,20.0
1591,3.33,0.0,20.0
1592,3.33,0.0,20.0
1593,3.33,0.0,20.0
1594,3.33,0.0,20.0
1595,3.33,0.0,20.0
1596,3.33,0.0,20.0
1597,3.33,0.0,20.0
1598,3.33,0.0,20.0
1599,3.33,0.0,20.0
1600,3.33,0.0,20.0
1601,3.33,0.0,20.0
1602,3.33,0.0,20.0
1603,3.33,0.0,20.0
1604,3.33,0.0,20.0
1605,3.33,0.0,20.0
1606,3.33,0.0,20.0
1607,3.33,0.0,20.0
1608,3.33,0.0,20.0
1609,3.33,0.0,20.0
1610,3.33,0.0,20.0
1611,3.33,0.0,20.0
1612,3.33,0.0,20.0
1613,3.33,0.0,20.0
1614,3.33,0.0,20.0
1615,3.33,0.0,20.0
1616,3.33,0.0,20.0
1617,3.33,0.0,20.0
1618,3.33,0.0,20.0
1619,3.33,0.0,20.0
1620,3.33,0.0,20.0
1621,3.33,0.0,20.0
1622,3.33,0.0,20.0
1623,3.33,0.0,20.0
1624,3.33,0.0,20.0
1625,3.33,0.0,20.0
1626,3.33,0.0,20.0
1627,3.33,0.0,20.0
1628,3.33,0.0,20.0
1629,3.33,0.0,20.0
1630,3.33,0.0,20.0
1631,3.33,0.0,20.0
1632,3.33,0.0,20.0
1633,3.33,0.0,20.0
1634,3.33,0.0,20.0
1635,3.33,0.0,20.0
1636,3.33,0.0,20.0
1637,3.33,0.0,20.0
1638,3.33,0.0,20.0
1639,3.33,0.0,20.0
1640,3.33,0.0,20.0
1641,3.33,0.0,20.0
1642,3.33,0.0,20.0
1643,3.33,0.0,20.0
1644,3.33,0.0,20.0
1645,3.33,0.0,20.0
1646,3.33,0.0,20.0
1647,3.33,0.0,20.0
1648,3.33,0.0,20.0
1649,3.33,0.0,20.0
1650,3.33,0.0,20.0
1651,3.33,0.0,20.0
1652,3.33,0.0,20.0
1653,3.33,0.0,20.0
1654,3.33,0.0,20.0
1655,3.33,0.0,20.0
1656,3.33,0.0,20.0
1657,3.33,0.0,20.0
1658,3.33,0.0,20.0
1659,3.33,0.0,20.0
1660,3.33,0.0,20.0
1661,3.33,0.0,20.0
1662,3.33,0.0,20.0
1663,3.33,0.0,20.0
1664,3.33,0.0,20.0
1665,3.33,0.0,20.0
1666,3.33,0.0,20.0
1667,3.33,0.0,20.0
1668,3.33,0.0,20.0
1669,3.33,0.0,20.0
1670,3.33,0.0,20.0
1671,3.33,0.0,20.0
1672,3.33,0.0,20.0
1673,3.33,0.0,20.0
1674,3.33,0.0,20.0
1675,3.33,0.0,20.0
1676,3.33,0.0,20.0
1677,3.33,0.0,20.0
1678,3.33,0.0,20.0
1679,3.33,0.0,20.0
1680,3.33,0.0,20.0
1681,3.33,0.0,20.0
1682,3.33,0.0,20.0
1683,3.33,0.0,20.0
1684,3.33,0.0,20.0
1685,3.33,0.0,20.0
1686,3.33,0.0,20.0
1687,3.33,0.0,20.0
1688,3.33,0.0,20.0
1689,3.33,0.0,20.0
1690,3.33,0.0,20.0
1691,3.33,0.0,20.0
1692,3.33,0.0,20.0
1693,3.33,0.0,20.0
1694,3.33,0.0,20.0
1695,3.33,0.0,20.0
1696,3.33,0.0,20.0
1697,3.33,0.0,20.0
1698,3.33,0.0,20.0
1699,3.33,0.0,20.0
1700,3.33,0.0,20.0
1701,3.33,0.0,20.0
1702,3.33,0.0,20.0
1703,3.33,0.0,20.0
1704,3.33,0.0,20.0
1705,3.33,0.0,20.0
1706,3.33,0.0,20.0
1707,3.33,0.0,20.0
1708,3.33,0.0,20.0
1709,3.33,0.0,20.0
1710,3.33,0.0,20.0
1711,3.33,0.0,20.0
1712,3.33,0.0,20.0
1713,3.33,0.0,20.0
1714,3.33,0.0,20.0
1715,3.33,0.0,20.0
1716,3.33,0.0,20.0
1717,3.33,0.0,20.0
1718,3.33,0.0,20.0
1719,3.33,0.0,20.0
1720,3.33,0.0,20.0
1721,3.33,0.0,20.0
1722,3.33,0.0,20.0
1723,3.33,0.0,20.0
1724,3.33,0.0,20.0
1725,3.33,0.0,20.0
1726,3.33,0.0,20.0
1727,3.33,0.0,20.0
1728,3.33,0.0,20.0
1729,3.33,0.0,20.0
1730,3.33,0.0,20.0
1731,3.33,0.0,20.0
1732,3.33,0.0,20.0
1733,3.33,0.0,20.0
1734,3.33,0.0,20.0
1735,3.33,0.0,20.0
1736,3.33,0.0,20.0
1737,3.33,0.0,20.0
1738,3.33,0.0,20.0
1739,3.33,0.0,20.0
1740,3.33,0.0,20.0
1741,3.33,0.0,20.0
1742,3.33,0.0,20.0
1743,3.33,0.0,20.0
1744,3.33,0.0,20.0
1745,3.33,0.0,20.0
1746,3.33,0.0,20.0
1747,3.33,0.0,20.0
1748,3.33,0.0,20.0
1749,3.33,0.0,20.0
1750,3.33,0.0,20.0
1751,3.33,0.0,20.0
1752,3.33,0.0,20.0
1753,3.33,0.0,20.0
1754,3.33,0.0,20.0
1755,3.33,0.0,20.0
1756,3.33,0.0,20.0
1757,3.33,0.0,20.0
1758,3.33,0.0,20.0
1759,3.33,0.0,20.0
1760,3.33,0.0,20.0
1761,3.33,0.0,20.0
1762,3.33,0.0,20.0
1763,3.33,0.0,20.0
1764,3.33,0.0,20.0
1765,3.33,0.0,20.0
1766,3.33,0.0,20.0
1767,3.33,0.0,20.0
1768,3.33,0.0,20.0
1769,3.33,0.0,20.0
1770,3.33,0.0,20.0
1771,3.33,0.0,20.0
1772,3.33,0.0,20.0
1773,3.33,0.0,20.0
1774,3.33,0.0,20.0
1775,3.33,0.0,20.0
1776,3.33,0.0,20.0
1777,3.33,0.0,20.0
1778,3.33,0.0,20.0
1779,3.33,0.0,20.0
1780,3.33,0.0,20.0
1781,3.33,0.0,20.0
1782,3.33,0.0,20.0
1783,3.33,0.0,20.0
1784,3.33,0.0,20.0
1785,3.33,0.0,20.0
1786,3.33,0.0,20.0
1787,3.33,0.0,20.0
1788,3.33,0.0,20.0
1789,3.33,0.0,20.0
1790,3.33,0.0,20.0
1791,3.33,0.0,20.0
1792,3.33,0.0,20.0
1793,3.33,0.0,20.0
1794,3.33,0.0,20.0
1795,3.33,0.0,20.0
1796,3.33,0.0,20.0
1797,3.33,0.0,20.0
1798,3.33,0.0,20.0
1799,3.33,0.0,20.0
1800,3.3000000000000003,-1.0,20.0
1801,3.2999805501528203,-1.0,20.001389274798555
1802,3.299961100305641,-1.0,20.00277854959711
1803,3.299941650458461,-1.0,20.004167824395665
1804,3.2999222006112814,-1.0,20.00555709919422
1805,3.2999027507641014,-1.0,20.006946373992776
1806,3.2998833009169215,-1.0,20.00833564879133
1807,3.299863851069742,-1.0,20.009724923589886
1808,3.299844401222562,-1.0,20.01111419838844
1809,3.299824951375382,-1.0,20.012503473186996
1810,3.2998055015282026,-1.0,20.01389274798555
1811,3.2997860516810227,-1.0,20.015282022784106
1812,3.299766601833843,-1.0,20.01667129758266
1813,3.2997471519866632,-1.0,20.018060572381216
1814,3.2997277021394833,-1.0,20.01944984717977
1815,3.299708252292304,-1.0,20.020839121978327
1816,3.299688802445124,-1.0,20.02222839677688
1817,3.299669352597944,-1.0,20.023617671575437
1818,3.2996499027507644,-1.0,20.025006946373992
1819,3.2996304529035845,-1.0,20.026396221172547
1820,3.299611003056405,-1.0,20.027785495971102
1821,3.299591553209225,-1.0,20.029174770769657
1822,3.299572103362045,-1.0,20.030564045568212
1823,3.2995526535148656,-1.0,20.031953320366767
1824,3.2995332036676857,-1.0,20.033342595165323
1825,3.299513753820506,-1.0,20.034731869963878
1826,3.299494303973326,-1.0,20.036121144762433
1827,3.2994748541261463,-1.0,20.037510419560988
1828,3.2994554042789668,-1.0,20.038899694359543
1829,3.299435954431787,-1.0,20.040288969158098
1830,3.299416504584607,-1.0,20.041678243956653
1831,3.2993970547374274,-1.0,20.04306751875521
1832,3.2993776048902475,-1.0,20.044456793553763
1833,3.299358155043068,-1.0,20.04584606835232
1834,3.299338705195888,-1.0,20.047235343150874
1835,3.299319255348708,-1.0,20.04862461794943
1836,3.2992998055015286,-1.0,20.050013892747984
1837,3.2992803556543486,-1.0,20.05140316754654
1838,3.299260905807169,-1.0,20.052792442345098
1839,3.299241455959989,-1.0,20.054181717143653
1840,3.2992220061128092,-1.0,20.055570991942208
1841,3.2992025562656297,-1.0,20.056960266740763
1842,3.29918310641845,-1.0,20.058349541539318
1843,3.29916365657127,-1.0,20.059738816337873
1844,3.2991442067240904,-1.0,20.06112809113643
1845,3.2991247568769104,-1.0,20.062517365934983
1846,3.299105307029731,-1.0,20.06390664073354
1847,3.299085857182551,-1.0,20.065295915532094
1848,3.299066407335371,-1.0,20.06668519033065
1849,3.2990469574881915,-1.0,20.068074465129204
1850,3.2990275076410116,-1.0,20.06946373992776
1851,3.2990080577938317,-1.0,20.070853014726314
1852,3.298988607946652,-1.0,20.07224228952487
1853,3.298969158099472,-1.0,20.073631564323424
1854,3.2989497082522927,-1.0,20.07502083912198
1855,3.298930258405113,-1.0,20.076410113920534
1856,3.298910808557933,-1.0,20.07779938871909
1857,3.2988913587107533,-1.0,20.079188663517645
1858,3.2988719088635734,-1.0,20.0805779383162
1859,3.298852459016394,-1.0,20.081967213114755
1860,3.298833009169214,-1.0,20.08335648791331
1861,3.298813559322034,-1.0,20.084745762711865
1862,3.2987941094748545,-1.0,20.08613503751042
1863,3.2987746596276746,-1.0,20.087524312308975
1864,3.2987552097804946,-1.0,20.08891358710753
1865,3.298735759933315,-1.0,20.090302861906085
1866,3.298716310086135,-1.0,20.09169213670464
1867,3.2986968602389557,-1.0,20.093081411503196
1868,3.2986774103917758,-1.0,20.09447068630175
1869,3.298657960544596,-1.0,20.095859961100306
1870,3.2986385106974163,-1.0,20.09724923589886
1871,3.2986190608502364,-1.0,20.098638510697416
1872,3.298599611003057,-1.0,20.10002778549597
1873,3.298580161155877,-1.0,20.101417060294526
1874,3.298560711308697,-1.0,20.10280633509308
1875,3.2985412614615175,-1.0,20.104195609891637
1876,3.2985218116143376,-1.0,20.10558488469019
1877,3.2985023617671576,-1.0,20.106974159488747
